"=""comments_count""","=""created_time""","=""id""","=""likes_count""","=""owner_id""","=""parent_id""","=""text""","=""timestamp"""
1,"=""2022-08-09T12:20:33""","=""18172010461241139""",1,"=""6735433208""","=""2900969873842885411""","=""Vaiii Gov 👏🏻👏🏻👏🏻👏🏻👏🏻🚀🚀🚀""",1660047633
1,"=""2022-08-09T12:20:23""","=""18040440979363828""",1,"=""6735433208""","=""2900969873842885411""","=""🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀""",1660047623
1,"=""2022-08-09T12:19:48""","=""17874863996702347""",1,"=""48773655234""","=""2900969873842885411""","=""Obra muito importante! 👏🏻👏🏻👏🏻👏🏻""",1660047588
1,"=""2022-08-09T12:16:32""","=""17956495996938245""",1,"=""2959046294""","=""2900969873842885411""","=""👏👏👏👏 💯👍🏻""",1660047392
1,"=""2022-08-09T12:15:59""","=""17930591780292056""",1,"=""4153266600""","=""2900969873842885411""","=""#estamosjuntoswilsonlima01""",1660047359
1,"=""2022-08-09T12:15:43""","=""17938992086479013""",1,"=""37238116155""","=""2900969873842885411""","=""É isso aí meu governador!!! O trabalho continua 👏👏👏""",1660047343
1,"=""2022-08-09T12:14:10""","=""18309129616025990""",1,"=""31857910105""","=""2900969873842885411""","=""👏👏👏""",1660047250
1,"=""2022-08-09T12:12:52""","=""17937304061487996""",1,"=""54200868950""","=""2900969873842885411""","=""Parabéns pelo trabalho que está fazendo governador. 👏👏👏""",1660047172
1,"=""2022-08-09T12:12:49""","=""17974261477630501""",1,"=""40917241735""","=""2900969873842885411""","=""Excelente trabalho, Governador 👏🏾👏🏾👏🏾🚀🚀""",1660047169
1,"=""2022-08-09T12:12:24""","=""18287628754073367""",1,"=""47713583256""","=""2900969873842885411""","=""E isso aí governador sempre pensando na população manauara ótimo demais ver essas obras""",1660047144
1,"=""2022-08-09T12:12:08""","=""17928926144406254""",1,"=""297635612""","=""2900969873842885411""","=""O homem não para! 🚀🚀🚀""",1660047128
1,"=""2022-08-09T12:11:36""","=""17933788709221106""",1,"=""54740765238""","=""2900969873842885411""","=""Perfeito trabalho do governador fazendo essas obras para as famílias que precisam de moradia""",1660047096
1,"=""2022-08-09T12:10:06""","=""18191293777207101""",1,"=""44996762537""","=""2900969873842885411""","=""Excelente trabalho governador 👏👏👏""",1660047006
1,"=""2022-08-09T12:09:57""","=""17981368957592615""",1,"=""54169199568""","=""2900969873842885411""","=""Muito bom ver que essas obras estão a cada dia evoluindo""",1660046997
1,"=""2022-08-09T12:09:16""","=""17934040907233032""",3,"=""43323995307""","=""2900969873842885411""","=""O trabalho segue firme 👏👏👏""",1660046956
0,"=""2022-08-09T12:05:05""","=""18038430367368322""",0,"=""2321142288""","=""2900969873842885411""","=""Nosso governador #NOMEIADETRAN os 29 examinadores na Categoria AE aprovados no concurso público @wilsonlimaam""",1660046705
1,"=""2022-08-09T12:04:58""","=""17951466173025558""",1,"=""791086454""","=""2900969873842885411""","=""👏👏👏👏""",1660046698
1,"=""2022-08-09T12:04:58""","=""17949915202952807""",1,"=""16270518188""","=""2900969873842885411""","=""👏👏👏👏""",1660046698
1,"=""2022-08-09T11:59:44""","=""17867112767758623""",1,"=""31516472254""","=""2900969873842885411""","=""👏👏👏 Governador""",1660046384
1,"=""2022-08-09T11:59:34""","=""17987860969531859""",1,"=""4506598815""","=""2900969873842885411""","=""Parabéns Governador 👏🏻👏🏻👏🏻""",1660046374
1,"=""2022-08-09T11:58:55""","=""17860312262782616""",1,"=""252692008""","=""2900969873842885411""","=""Esse é meu Gov, parabéns pelo trabalho 👏🏼👏🏼👏🏼👏🏼""",1660046335
1,"=""2022-08-09T11:57:59""","=""17936685815168048""",1,"=""52370812346""","=""2900969873842885411""","=""É nítido o avanço nosso governador @wilsonlimaam 👏👏👏👏👏""",1660046279
1,"=""2022-08-09T11:54:19""","=""17893708880611756""",1,"=""1513352321""","=""2900969873842885411""","=""Esse é o governo que trabalha pela gente 👏👏""",1660046059
